stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
39.826954,1,15844,-105.00629,,,,Vehicles Travelling South,Pecos St & W 72nd Ave,0,15844,merged_115786296
39.747556,1,10509,-105.062224,,,,Vehicles Travelling East,W 20th Ave & Harlan St,0,10509,merged_115786296
39.747438,1,10500,-105.095151,,,,Vehicles Travelling East,W 20th Ave & Bell Ct,0,10500,merged_115786296
39.747476,1,10503,-105.091507,,,,Vehicles Travelling East,W 20th Ave & Cody St,0,10503,merged_115786296
39.747577,1,10502,-105.09135,,,,Vehicles Travelling West,W 20th Ave & Carr St,0,10502,merged_115786296
39.747704,1,10505,-105.058429,,,,Vehicles Travelling West,W 20th Ave & Depew St,0,10505,merged_115786296
39.747546,1,10504,-105.057563,,,,Vehicles Travelling East,W 20th Ave & Depew St,0,10504,merged_115786296
39.747451,1,10507,-105.09967,,,,Vehicles Travelling East,W 20th Ave & Glen Ayr Dr,0,10507,merged_115786296
39.747505,1,10506,-105.100474,,,,Vehicles Travelling West,W 20th Ave & Garrison St,0,10506,merged_115786296
39.731096,1,24172,-104.937818,,,,Vehicles Travelling West,4200 Block 9th Ave,0,24172,merged_115786296
39.76205,1,21411,-104.925555,,,,Vehicles Travelling West,MLK Blvd & Glencoe St,0,21411,merged_115786296
39.986857,1,21417,-105.44068,,,,Vehicles Travelling West,CO 119 & Saint Anton,0,21417,merged_115786296
39.987087,1,21416,-105.440149,,,,Vehicles Travelling East,CO 119 & Saint Anton,0,21416,merged_115786296
39.656722,1,18949,-104.790992,,,,Vehicles Travelling North,S Buckley Rd & Floyd Ave,0,18949,merged_115786296
39.653505,1,18948,-104.79102,,,,Vehicles Travelling North,S Buckley Rd & Hampden Ave,0,18948,merged_115786296
39.707127,1,21419,-104.921811,,,,Vehicles Travelling Southeast,Leetsdale Dr & S Holly St,0,21419,merged_115786296
39.670574,1,33476,-104.791189,,,,Vehicles Travelling South,S Buckley Rd & Harvard Ave,0,33476,merged_115786296
39.671243,1,33477,-104.790851,,,,Vehicles Travelling North,S Buckley Rd & Harvard Ave,0,33477,merged_115786296
40.017371,1,18015,-105.265817,,,,Vehicles Travelling West,Canyon Blvd & 22nd St,0,18015,merged_115786296
39.65317,1,14132,-104.881952,,,,Vehicles Travelling West,Hampden Ave & S Akron St,0,14132,merged_115786296
39.700549,1,19503,-104.90885,,,,Vehicles Travelling Northwest,Leetsdale Dr & S Oneida St,0,19503,merged_115786296
39.697068,1,18367,-105.100229,,,,Vehicles Travelling North,S Garrison St & W Mississippi Ave,0,18367,merged_115786296
39.652894,1,14137,-104.940188,,,,Vehicles Travelling East,Hampden Ave & S Colorado Blvd,0,14137,merged_115786296
39.705173,1,18369,-105.100203,,,,Vehicles Travelling North,S Garrison St & W Center Ave,0,18369,merged_115786296
39.700397,1,18368,-105.100233,,,,Vehicles Travelling North,S Garrison St & W Kentucky Ave,0,18368,merged_115786296
40.089322,1,17996,-105.18962,,,,Vehicles Travelling Northeast,CO 119 & CO 52,0,17996,merged_115786296
39.825347,1,14468,-104.971147,,,,Vehicles Travelling Southwest,Hwy 224 & Lafayette St,0,14468,merged_115786296
40.051757,1,17994,-105.231867,,,,Vehicles Travelling Northeast,CO 119 & Jay Rd,0,17994,merged_115786296
40.038539,1,17993,-105.243727,,,,Vehicles Travelling Northeast,CO 119 & 47th St,0,17993,merged_115786296
40.029585,1,17992,-105.258268,,,,Vehicles Travelling North,28th St & Valmont Rd,0,17992,merged_115786296
39.773565,1,11103,-104.959508,,,,Vehicles Travelling South,York St & 40th Ave,0,11103,merged_115786296
39.77295,1,11100,-104.950487,,,,Vehicles Travelling West,40th Ave & Steele St,0,11100,merged_115786296
39.772835,1,11101,-104.965366,,,,Vehicles Travelling East,40th Ave & Williams St,0,11101,merged_115786296
39.830172,1,14466,-104.954112,,,,Vehicles Travelling Northeast,Hwy 224 & Clayton St,0,14466,merged_115786296
39.830172,1,14467,-104.954693,,,,Vehicles Travelling Southwest,Hwy 224 & Clayton St,0,14467,merged_115786296
39.772689,1,11104,-104.96018,,,,Vehicles Travelling East,40th Ave & York St,0,11104,merged_115786296
39.828006,1,14465,-104.963381,,,,Vehicles Travelling Southwest,2000 Block Hwy 224,0,14465,merged_115786296
39.747319,1,15591,-104.851482,,,,Vehicles Travelling East,Montview Blvd & Nome St,0,15591,merged_115786296
39.747498,1,15590,-104.854368,,,,Vehicles Travelling West,Montview Blvd & Moline St,0,15590,merged_115786296
39.755018,1,34310,-105.002303,,,33727,Vehicles Travelling Southeast,Union Station Gate B13,0,34310,merged_115786296
39.747502,1,15592,-104.851388,,,,Vehicles Travelling West,Montview Blvd & Nome St,0,15592,merged_115786296
39.75449,1,34314,-105.001649,,,33727,Vehicles Travelling Southeast,Union Station Gate B16,0,34314,merged_115786296
39.754149,1,34315,-105.001205,,,33727,Vehicles Travelling Southeast,Union Station Gate B18,0,34315,merged_115786296
39.753586,1,34319,-105.000476,,,33727,Vehicles Travelling Southeast,Union Station Gate B22,0,34319,merged_115786296
39.631212,1,13852,-105.025544,,,,Vehicles Travelling South,S Federal Blvd & W Union Ave,0,13852,merged_115786296
39.660285,1,19256,-105.112547,,,,Vehicles Travelling South,S Kipling Pkwy & W Dartmouth Ave,0,19256,merged_115786296
39.63198,1,13851,-105.025257,,,,Vehicles Travelling North,S Federal Blvd & W Union Ave,0,13851,merged_115786296
39.667331,1,13856,-105.025221,,,,Vehicles Travelling South,S Federal Blvd & W Yale Ave,0,13856,merged_115786296
39.707188,1,13854,-105.025204,,,,Vehicles Travelling South,S Federal Blvd & W Virginia Ave,0,13854,merged_115786296
39.667972,1,13855,-105.024995,,,,Vehicles Travelling North,S Federal Blvd & W Yale Ave,0,13855,merged_115786296
39.764834,1,35045,-104.812837,,,,Vehicles Travelling West,33rd Pl & Fraser St,0,35045,merged_115786296
39.764678,1,35044,-104.81214,,,,Vehicles Travelling East,33rd Pl & Fraser St,0,35044,merged_115786296
39.766404,1,35047,-104.818821,,,,Vehicles Travelling West,33rd Pl & Sable Blvd,0,35047,merged_115786296
39.766078,1,35046,-104.818176,,,,Vehicles Travelling East,33rd Pl & Sable Blvd,0,35046,merged_115786296
39.825075,1,35043,-104.91277,,,,Vehicles Travelling South,Monaco St & 70th Pl,0,35043,merged_115786296
39.681321,1,19255,-105.120388,,,,Vehicles Travelling South,S Kipling Pkwy & W Jewell Ave,0,19255,merged_115786296
39.63173,1,17455,-104.885081,,,,Vehicles Travelling North,S Yosemite St & Union Ave,0,17455,merged_115786296
39.638641,1,16204,-105.030461,,,,Vehicles Travelling West,W Quincy Ave & S Irving St,0,16204,merged_115786296
39.638383,1,16206,-104.798652,,,,Vehicles Travelling East,Quincy Ave & S Memphis St,0,16206,merged_115786296
39.712609,1,23250,-104.992317,,,,Vehicles Travelling North,S Cherokee St & W Byers Pl,0,23250,merged_115786296
40.169653,1,23257,-105.130933,,,,Vehicles Travelling South,Hover St & Exner Pl,0,23257,merged_115786296
39.755249,1,23708,-104.977279,,,34120,Vehicles Travelling Northeast,27th & Welton Station,0,23708,A_merged_115786298
39.696692,1,23704,-104.888504,,,,Vehicles Travelling West,Mississippi Ave & S Willow St,0,23704,merged_115786296
39.780921,1,23707,-104.771983,,,,Vehicles Travelling North,Tower Rd & 47th Ave,0,23707,merged_115786296
40.174317,1,23258,-105.130797,,,,Vehicles Travelling North,Hover St & 9th Ave,0,23258,merged_115786296
39.815679,1,23701,-105.053439,,,,Vehicles Travelling South,Sheridan Blvd & W 66th Ave,0,23701,merged_115786296
39.901829,1,23700,-104.959744,,,35366,Vehicles Travelling East,Northglenn & 112th Station Gate A,0,23700,merged_115786296
39.740049,1,35514,-104.975774,,,,Vehicles Travelling West,Colfax Ave & Ogden St,0,35514,merged_115786296
39.816042,1,23702,-105.053151,,,,Vehicles Travelling North,Sheridan Blvd & W 66th Ave,0,23702,merged_115786296
39.696635,1,15335,-104.939824,,,,Vehicles Travelling West,Mississippi Ave & S Colorado Blvd Nearside,0,15335,merged_115786296
39.696519,1,15334,-104.941371,,,,Vehicles Travelling East,Mississippi Ave & S Colorado Blvd Nearside,0,15334,merged_115786296
39.81356,1,12457,-104.987596,,,,Vehicles Travelling South,Broadway & W 64th Ave,0,12457,merged_115786296
39.805302,1,12450,-104.987607,,,,Vehicles Travelling South,Broadway & W 60th Pl,0,12450,merged_115786296
39.81064,1,12453,-104.987388,,,,Vehicles Travelling North,6300 Block Broadway,0,12453,merged_115786296
39.696803,1,15339,-105.021802,,,,Vehicles Travelling West,W Mississippi Ave & S Dale Ct,0,15339,merged_115786296
39.696677,1,15338,-105.021303,,,,Vehicles Travelling East,W Mississippi Ave & S Dale Ct,0,15338,merged_115786296
39.562764,1,22258,-104.782638,,,,Vehicles Travelling Northwest,S Parker Rd & Valley Hi Dr,0,22258,merged_115786296
39.863928,1,22259,-104.984123,,,,Vehicles Travelling South,Grant St & Eppinger Blvd,0,22259,merged_115786296
39.764213,1,22250,-104.986862,,,,Vehicles Travelling Southwest,Brighton Blvd & 29th St,0,22250,merged_115786296
39.567436,1,22252,-105.031542,,,,Vehicles Travelling Northeast,S Santa Fe Dr & W County Line Rd,0,22252,merged_115786296
39.56218,1,22253,-104.782756,,,,Vehicles Travelling Southeast,S Parker Rd & Valley Hi Dr,0,22253,merged_115786296
39.573108,1,22254,-104.790131,,,,Vehicles Travelling Southeast,S Parker Rd & Long Ave,0,22254,merged_115786296
39.578134,1,22255,-104.792829,,,,Vehicles Travelling Southeast,S Parker Rd & Broncos Pkwy,0,22255,merged_115786296
39.579237,1,22256,-104.792782,,,,Vehicles Travelling Northwest,S Parker Rd & Jamison Ave,0,22256,merged_115786296
39.573774,1,22257,-104.79012,,,,Vehicles Travelling Northwest,S Parker Rd & Long Ave,0,22257,merged_115786296
39.715189,1,16737,-105.076761,,,,Vehicles Travelling North,S Teller St & W Bayaud Ave,0,16737,merged_115786296
39.718018,1,16733,-105.076928,,,,Vehicles Travelling South,Teller St & W 1st Ave,0,16733,merged_115786296
39.716279,1,16738,-105.076922,,,,Vehicles Travelling South,S Teller St & W Archer Pl,0,16738,merged_115786296
39.712713,1,16739,-105.076722,,,,Vehicles Travelling North,S Teller St & W Cedar Ave,0,16739,merged_115786296
39.711139,1,12024,-104.917255,,,,Vehicles Travelling East,Alameda Ave & S Kearney St,0,12024,merged_115786296
39.711433,1,12025,-104.918031,,,,Vehicles Travelling West,Alameda Ave & S Kearney St,0,12025,merged_115786296
39.710872,1,12026,-105.108332,,,,Vehicles Travelling East,W Alameda Ave & S Kipling St,0,12026,merged_115786296
39.661339,1,19909,-104.856023,,,,Vehicles Travelling Northwest,S Parker Rd & S Macon St,0,19909,merged_115786296
39.711078,1,12023,-104.997817,,,,Vehicles Travelling East,W Alameda Ave & S Kalamath St,0,12023,merged_115786296
39.638542,1,16220,-104.898951,,,,Vehicles Travelling East,Quincy Ave & S Syracuse St,0,16220,merged_115786296
39.63878,1,16221,-104.899648,,,,Vehicles Travelling West,Quincy Ave & S Syracuse St,0,16221,merged_115786296
39.711067,1,12029,-105.030627,,,,Vehicles Travelling East,W Alameda Ave & S Knox Ct,0,12029,merged_115786296
39.692491,1,19904,-104.893581,,,,Vehicles Travelling Southeast,S Parker Rd & S Ulster St,0,19904,merged_115786296
39.707339,1,26058,-104.937512,,,,Vehicles Travelling East,Virginia Ave & S Birch St (Ns),0,26058,merged_115786296
39.56025,1,26059,-104.904231,,,,Vehicles Travelling North,S Quebec St & Park Meadows Dr,0,26059,merged_115786296
39.732808,1,26053,-104.895575,,,,Vehicles Travelling East,11th Ave & Spruce Ct,0,26053,merged_115786296
39.757013,1,26050,-104.999389,,,,Vehicles Travelling Northeast,Chestnut St & 19th St,0,26050,merged_115786296
39.756984,1,26051,-104.999681,,,,Vehicles Travelling Southwest,Chestnut St & 19th St,0,26051,merged_115786296
39.914419,1,26056,-104.809227,,,,Vehicles Travelling West,120th & Chambers Rd,0,26056,merged_115786296
39.732923,1,26054,-104.896277,,,,Vehicles Travelling West,11th Ave & Spruce Ct,0,26054,merged_115786296
39.914225,1,26055,-104.80858,,,,Vehicles Travelling East,120th Ave & Chambers Rd,0,26055,merged_115786296
39.789593,1,17175,-104.978222,,,,Vehicles Travelling North,Washington St & 51st Ave,0,17175,merged_115786296
39.787068,1,17174,-104.978362,,,,Vehicles Travelling South,Washington St & 50th Ave,0,17174,merged_115786296
39.791912,1,17177,-104.978187,,,,Vehicles Travelling North,5300 Block Washington St,0,17177,merged_115786296
39.788907,1,17176,-104.978375,,,,Vehicles Travelling South,Washington St & 51st Ave,0,17176,merged_115786296
39.782014,1,17170,-104.978737,,,,Vehicles Travelling South,Washington St & 47th Ave,0,17170,merged_115786296
40.000078,1,22829,-105.167367,,,,Vehicles Travelling East,Baseline Rd & Ord Dr,0,22829,merged_115786296
40.000174,1,22828,-105.171002,,,,Vehicles Travelling West,Baseline Rd & Wewoka Dr,0,22828,merged_115786296
40.00006,1,22827,-105.170771,,,,Vehicles Travelling East,Baseline Rd & Wewoka Dr,0,22827,merged_115786296
40.000277,1,22826,-105.176571,,,,Vehicles Travelling West,Baseline Rd & 75th St,0,22826,merged_115786296
40.000076,1,22825,-105.177747,,,,Vehicles Travelling East,Baseline Rd & 75th St,0,22825,merged_115786296
40.000165,1,22824,-105.184352,,,,Vehicles Travelling West,Baseline Rd & Mallard Pond Dr,0,22824,merged_115786296
40.000058,1,22823,-105.183656,,,,Vehicles Travelling East,Baseline Rd & Mallard Pond Dr,0,22823,merged_115786296
39.792042,1,17178,-104.97836,,,,Vehicles Travelling South,5300 Block Washington St,0,17178,merged_115786296
40.000065,1,22821,-105.191213,,,,Vehicles Travelling East,6800 Block Baseline Rd,0,22821,merged_115786296
40.001604,1,22820,-105.197851,,,,Vehicles Travelling Northwest,Baseline Rd & Lakeview Dr,0,22820,merged_115786296
39.758411,1,10772,-104.915788,,,,Vehicles Travelling West,29th Ave & Leyden St,0,10772,merged_115786296
39.758343,1,10771,-104.915732,,,,Vehicles Travelling East,29th Ave & Krameria St,0,10771,merged_115786296
39.758423,1,10776,-104.912705,,,,Vehicles Travelling West,29th Ave & Monaco Pkwy,0,10776,merged_115786296
39.758344,1,10775,-104.912551,,,,Vehicles Travelling East,29th Ave & Monaco Pkwy,0,10775,merged_115786296
39.784957,1,34977,-104.883188,,,,Vehicles Travelling South,Central Park Blvd & Northfield Blvd,0,34977,merged_115786296
39.623451,1,14853,-105.110201,,,,Vehicles Travelling South,S Kipling St & W Belleview Ave,0,14853,merged_115786296
39.614966,1,14852,-105.109735,,,,Vehicles Travelling North,S Kipling St & W Alamo Pl,0,14852,merged_115786296
39.614113,1,14851,-105.11016,,,,Vehicles Travelling South,S Kipling St & W Alamo Pl,0,14851,merged_115786296
39.959154,0,33739,-105.167602,,,,Vehicles Travelling North,US 36 / McCaslin Station East Side,1,33739,merged_115786296
39.958397,1,33738,-105.168868,,,34706,Vehicles Travelling South,US 36 & McCaslin Station Gate C,0,33738,merged_115786296
39.682198,1,14679,-105.110846,,,,Vehicles Travelling West,W Jewell Ave & S Kipling St,0,14679,merged_115786296
39.68203,1,14678,-105.108734,,,,Vehicles Travelling East,W Jewell Ave & S Kipling St,0,14678,merged_115786296
39.856358,1,11825,-105.07699,,,,Vehicles Travelling East,W 88th Ave & Teller St,0,11825,merged_115786296
39.8566,1,11824,-105.077051,,,,Vehicles Travelling West,W 88th Ave & Teller St,0,11824,merged_115786296
39.682291,1,14675,-105.064507,,,,Vehicles Travelling West,W Jewell Ave & S Ingalls St,0,14675,merged_115786296
39.933601,1,18887,-104.9404,,,,Vehicles Travelling South,Colorado Blvd & Cottonwood Lakes Blvd,0,18887,merged_115786296
39.856435,1,11821,-105.073562,,,,Vehicles Travelling East,W 88th Ave & Pierce St,0,11821,merged_115786296
39.856116,1,11820,-104.96687,,,,Vehicles Travelling East,88th Ave & McElwain Blvd,0,11820,merged_115786296
39.682044,1,14671,-105.105291,,,,Vehicles Travelling East,W Jewell Ave & S Independence Ct,0,14671,merged_115786296
39.856636,1,11822,-105.074696,,,,Vehicles Travelling West,W 88th Ave & Pierce St,0,11822,merged_115786296
39.97789,1,21641,-105.150878,,,,Vehicles Travelling Southwest,Via Appia & Tyler Ave,0,21641,merged_115786296
39.713805,1,13089,-104.940838,,,,Vehicles Travelling South,S Colorado Blvd & Bayaud Ave,0,13089,merged_115786296
39.71547,1,13088,-104.940563,,,,Vehicles Travelling North,S Colorado Blvd & Bayaud Ave,0,13088,merged_115786296
39.666045,1,13085,-104.94048,,,,Vehicles Travelling North,S Colorado Blvd & Amherst Ave,0,13085,merged_115786296
39.710998,1,13084,-104.940879,,,,Vehicles Travelling South,S Colorado Blvd & Alameda Ave Farside,0,13084,merged_115786296
39.665216,1,13086,-104.940822,,,,Vehicles Travelling South,S Colorado Blvd & Amherst Ave,0,13086,merged_115786296
39.731922,1,13081,-104.940494,,,,Vehicles Travelling North,Colorado Blvd & 9th Ave,0,13081,merged_115786296
39.728795,1,13080,-104.940831,,,,Vehicles Travelling South,Colorado Blvd & 8th Ave,0,13080,merged_115786296
39.711853,1,13083,-104.940551,,,,Vehicles Travelling North,S Colorado Blvd & Alameda Ave Farside,0,13083,merged_115786296
39.730717,1,13082,-104.940839,,,,Vehicles Travelling South,Colorado Blvd & 9th Ave,0,13082,merged_115786296
39.735687,1,33559,-105.033303,,,34233,Vehicles Travelling West,Knox Station,0,33559,A_merged_115786298
39.737129,1,33558,-105.024452,,,34232,Vehicles Travelling West,Decatur / Federal Station,0,33558,A_merged_115786298
39.69949,1,18778,-104.809757,,,,Vehicles Travelling North,S Chambers Rd & S Helena St,0,18778,merged_115786296
39.701266,1,18779,-104.809778,,,,Vehicles Travelling North,S Chambers Rd & Ohio Ave,0,18779,merged_115786296
39.668054,1,18770,-104.815166,,,,Vehicles Travelling West,Yale Ave & S Elkhart St,0,18770,merged_115786296
39.696956,1,18777,-104.809727,,,,Vehicles Travelling North,S Chambers Rd & Mississippi Ave,0,18777,merged_115786296
40.016653,1,33557,-105.276005,,,33700,Vehicles Travelling West,Downtown Boulder Station Gate K,0,33557,merged_115786296
39.780343,1,33343,-104.985852,,,,Vehicles Travelling South,Lincoln St & 46th Ave,0,33343,merged_115786296
39.734996,1,10190,-104.95948,,,,Vehicles Travelling East,12th Ave & York St,0,10190,merged_115786296
39.743866,1,25884,-104.996427,,,34113,Vehicles Travelling South,Theatre District/Convention Ctr Station,0,25884,A_merged_115786298
39.561629,1,25880,-104.900204,,,,Vehicles Travelling East,Park Meadows Dr & S Quebec St,0,25880,merged_115786296
39.561373,1,25881,-104.901018,,,,Vehicles Travelling West,Park Meadows Dr & S Quebec St,0,25881,merged_115786296
39.647822,1,25882,-104.922373,,,,Vehicles Travelling South,Thomas Jefferson High School,0,25882,merged_115786296
39.634325,1,15109,-105.034678,,,,Vehicles Travelling North,S Lowell Blvd & W Tufts Ave,0,15109,merged_115786296
39.63809,1,15106,-105.03464,,,,Vehicles Travelling North,S Lowell Blvd & W Quincy Ave,0,15106,merged_115786296
39.636264,1,15107,-105.034806,,,,Vehicles Travelling South,S Lowell Blvd & W Radcliff Ave,0,15107,merged_115786296
39.642576,1,15104,-105.034612,,,,Vehicles Travelling North,S Lowell Blvd & W Oxford Ave,0,15104,merged_115786296
39.638143,1,15105,-105.034785,,,,Vehicles Travelling South,S Lowell Blvd & W Quincy Ave,0,15105,merged_115786296
39.646023,1,15102,-105.034594,,,,Vehicles Travelling North,S Lowell Blvd & W Mansfield Ave,0,15102,merged_115786296
39.64599,1,15103,-105.034702,,,,Vehicles Travelling South,S Lowell Blvd & W Mansfield Ave,0,15103,merged_115786296
39.678579,1,13578,-104.973815,,,,Vehicles Travelling West,Evans Ave & S Downing St,0,13578,merged_115786296
39.804819,0,34507,-105.022624,,,,Vehicles Travelling North,Clear Creek / Federal Station,1,34507,merged_115786296
39.634685,1,12595,-104.988006,,,,Vehicles Travelling South,S Broadway & W Stanford Ave,0,12595,merged_115786296
39.592567,1,12596,-104.988443,,,,Vehicles Travelling South,S Broadway & W Sterne Pkwy,0,12596,merged_115786296
39.59322,1,12597,-104.98815,,,,Vehicles Travelling North,S Broadway & W Sterne Pkwy,0,12597,merged_115786296
40.018459,1,12590,-105.280279,,,,Vehicles Travelling Southeast,Broadway & Spruce St,0,12590,merged_115786296
39.766094,0,34502,-104.852057,,,,Vehicles Travelling North,Peoria Station,1,34502,merged_115786296
39.769723,0,34501,-104.892912,,,,Vehicles Travelling North,Central Park Station,1,34501,merged_115786296
39.775841,0,34500,-104.944754,,,,Vehicles Travelling North,40th / Colorado Station,1,34500,merged_115786296
39.749801,1,12599,-104.987501,,,,Vehicles Travelling South,Broadway & Stout St,0,12599,merged_115786296
39.758611,1,34509,-104.973286,,,,Vehicles Travelling North,Downing St & 29th Ave,0,34509,merged_115786296
39.805421,0,34508,-105.003505,,,,Vehicles Travelling North,Pecos Junction Station,1,34508,merged_115786296
39.74037,1,12848,-104.823047,,,,Vehicles Travelling West,Colfax Ave & Billings St,0,12848,merged_115786296
39.739947,1,12849,-104.986666,,,,Vehicles Travelling East,Colfax Ave & Broadway,0,12849,merged_115786296
39.74037,1,12842,-105.085781,,,,Vehicles Travelling West,W Colfax Ave & Allison St,0,12842,merged_115786296
39.74005,1,12843,-104.880858,,,,Vehicles Travelling East,Colfax Ave & Beeler St,0,12843,merged_115786296
39.740073,1,12840,-104.947489,,,,Vehicles Travelling East,Colfax Ave & Cook St,0,12840,merged_115786296
39.740164,1,12841,-105.08557,,,,Vehicles Travelling East,W Colfax Ave & Allison St,0,12841,merged_115786296
39.740231,1,12846,-104.937692,,,,Vehicles Travelling West,Colfax Ave & Bellaire St,0,12846,merged_115786296
39.740066,1,12847,-104.82309,,,,Vehicles Travelling East,Colfax Ave & Billings St,0,12847,merged_115786296
39.740261,1,12844,-104.880603,,,,Vehicles Travelling West,Colfax Ave & Beeler St,0,12844,merged_115786296
39.740014,1,12845,-104.936968,,,,Vehicles Travelling East,Colfax Ave & Bellaire St,0,12845,merged_115786296
39.559098,1,26614,-104.990948,,,,Vehicles Travelling West,Plaza Dr & Centennial Blvd,0,26614,merged_115786296
39.562058,1,26613,-104.98882,,,,Vehicles Travelling Southwest,Centennial Blvd & S Broadway,0,26613,merged_115786296
39.848859,1,23065,-104.918502,,,,Vehicles Travelling Southwest,Brighton Rd & 84th Ave,0,23065,merged_115786296
40.024716,1,23066,-105.282171,,,,Vehicles Travelling South,Broadway & North St,0,23066,merged_115786296
39.708196,1,23060,-104.992785,,,33704,Vehicles Travelling Southeast,Alameda Station,0,23060,A_merged_115786298
39.701418,1,23061,-104.990111,,,33686,Vehicles Travelling Southeast,I-25 & Broadway Station Center Track,0,23061,A_merged_115786298
39.655597,1,23068,-105.025317,,,,Vehicles Travelling South,S Federal Blvd & W Girard Ave,0,23068,merged_115786296
39.655607,1,23069,-105.025092,,,,Vehicles Travelling North,S Federal Blvd & W Girard Ave,0,23069,merged_115786296
39.761811,1,23397,-105.00572,,,,Vehicles Travelling South,Osage St & 20th St,0,23397,merged_115786296
39.913956,1,23394,-104.980494,,,,Vehicles Travelling East,120th Ave & Pennsylvania St,0,23394,merged_115786296
39.678754,1,13646,-105.016536,,,,Vehicles Travelling West,W Evans Ave & S Zuni St,0,13646,merged_115786296
39.678596,1,13645,-105.015001,,,,Vehicles Travelling East,W Evans Ave & S Zuni St,0,13645,merged_115786296
39.679213,1,13644,-105.050579,,,,Vehicles Travelling West,W Evans Ave & S Xavier St,0,13644,merged_115786296
39.679093,1,13643,-105.049775,,,,Vehicles Travelling East,W Evans Ave & S Xavier St,0,13643,merged_115786296
39.679217,1,13642,-105.047235,,,,Vehicles Travelling West,W Evans Ave & S Winona Ct,0,13642,merged_115786296
39.678744,1,13640,-105.013994,,,,Vehicles Travelling West,W Evans Ave & S Vallejo St,0,13640,merged_115786296
39.701621,1,26286,-104.989525,,,33686,Vehicles Travelling West,I-25 & Broadway Station Gate E2,0,26286,merged_115786296
39.701608,1,26285,-104.989741,,,33686,Vehicles Travelling West,I-25 & Broadway Station Gate E1,0,26285,merged_115786296
39.701792,1,26282,-104.989767,,,33686,Vehicles Travelling West,I-25 & Broadway Station Gate D1,0,26282,merged_115786296
39.704141,1,12519,-104.987679,,,,Vehicles Travelling South,S Broadway & W Exposition Ave,0,12519,merged_115786296
39.736995,1,14710,-104.958558,,,,Vehicles Travelling North,Josephine St & 13th Ave,0,14710,merged_115786296
39.987034,1,16342,-105.232168,,,33743,Vehicles Travelling Northwest,US 36 & Table Mesa Station Gate E,0,16342,merged_115786296
39.743755,1,14711,-104.959257,,,,Vehicles Travelling North,Josephine St & 17th Ave,0,14711,merged_115786296
39.738056,1,33694,-105.022653,,,34232,Vehicles Travelling Southeast,Decatur / Federal Station Gate D,0,33694,merged_115786296
40.030291,1,12514,-105.282183,,,,Vehicles Travelling South,Broadway & Elder Ave,0,12514,merged_115786296
39.721679,1,14245,-104.86584,,,,Vehicles Travelling North,Havana St & 4th Way,0,14245,merged_115786296
39.737909,1,33692,-105.023908,,,34232,Vehicles Travelling East,Decatur / Federal Station Gate B,0,33692,merged_115786296
40.015063,1,19026,-105.28688,,,,Vehicles Travelling East,Canyon Blvd & 6th St,0,19026,merged_115786296
39.740979,1,19021,-105.161416,,,,Vehicles Travelling East,Denver West Pkwy & Denver West Blvd,0,19021,merged_115786296
40.169087,1,19750,-105.10017,,,,Vehicles Travelling West,6th Ave & Emery St,0,19750,merged_115786296
39.667569,1,17348,-104.908775,,,,Vehicles Travelling East,Yale Ave & S Norman Ct,0,17348,merged_115786296
39.584285,1,17610,-104.988231,,,,Vehicles Travelling North,S Broadway  & Geddes Ave,0,17610,merged_115786296
39.660901,1,12510,-104.987463,,,,Vehicles Travelling North,S Broadway & Dartmouth Ave,0,12510,merged_115786296
39.667696,1,17344,-104.913584,,,,Vehicles Travelling West,Yale Ave & S Monaco Pkwy,0,17344,merged_115786296
39.667641,1,17345,-105.036389,,,,Vehicles Travelling East,W Yale Ave & S Newton St,0,17345,merged_115786296
39.667726,1,17342,-105.035463,,,,Vehicles Travelling West,W Yale Ave & S Lowell Blvd,0,17342,merged_115786296
39.667564,1,17343,-104.912133,,,,Vehicles Travelling East,Yale Ave & S Monaco Pkwy,0,17343,merged_115786296
39.667631,1,17341,-105.034405,,,,Vehicles Travelling East,W Yale Ave & S Lowell Blvd,0,17341,merged_115786296
40.010298,1,13508,-105.234724,,,,Vehicles Travelling North,Eisenhower Dr & Kellogg Cir,0,13508,merged_115786296
40.009826,1,13509,-105.234861,,,,Vehicles Travelling South,Eisenhower Dr & Kellogg Cir,0,13509,merged_115786296
39.762019,1,15232,-104.954421,,,,Vehicles Travelling West,MLK Blvd & Fillmore St,0,15232,merged_115786296
39.64041,1,13501,-104.905149,,,,Vehicles Travelling East,S Eastmoor Dr & Princeton Ave,0,13501,merged_115786296
39.63914,1,13503,-104.903855,,,,Vehicles Travelling North,S Eastmoor Dr & Quincy Ave,0,13503,merged_115786296
40.014192,1,13504,-105.2319,,,,Vehicles Travelling North,Eisenhower Dr & Arapahoe Ave,0,13504,merged_115786296
40.013896,1,13505,-105.232036,,,,Vehicles Travelling South,Eisenhower Dr & Arapahoe Ave,0,13505,merged_115786296
40.008241,1,13507,-105.234859,,,,Vehicles Travelling South,Eisenhower Dr & Harrison Dr,0,13507,merged_115786296
39.794733,1,23932,-105.081362,,,,Vehicles Travelling Northwest,Old Wadsworth Bl & W 53rd Ave,0,23932,merged_115786296
39.794634,1,23933,-105.081574,,,,Vehicles Travelling Southeast,Old Wadsworth Blvd & W 53rd Ave,0,23933,merged_115786296
