block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
a_38  5,38,1,Clear Creek Xing,1318358,WK,115570539
a_FREE 82,FREE,0,Free MallRide Civic Center,1318332,SA,115569003
a_83  3,83L,1,Downtown Civic Center,1317183,SA,115554859
a_104L 63,104L,0,Denver Airport Station via Thornton Crossroads,1317897,WK,115564222
a_83  4,83L,1,Downtown Civic Center,1317183,SA,115554857
a_65  6,65,1,Central Park Stn,1317135,WK,115560882
a_83  1,83L,1,Downtown Civic Center,1317183,SA,115554855
a_83  1,83L,0,Nine Mile,1317178,SA,115554854
a_83 17,83L,0,Nine Mile,1317178,SA,115554853
a_83  4,83L,0,Nine Mile,1317178,SA,115554852
a_83  3,83L,0,Nine Mile,1317178,SA,115554851
a_83  1,83L,0,Nine Mile,1317178,SA,115554850
a_DASH  4,DASH,0,Lafayette PnR Willoughby,1317994,SU,115565549
a_DASH  3,DASH,0,Lafayette PnR Willoughby,1317994,SU,115565548
a_DASH  2,DASH,1,Dtwn Boulder,1317997,SA,115565541
a_DASH  3,DASH,1,Dtwn Boulder,1317997,SA,115565540
a_DASH  4,DASH,0,Lafayette PnR Willoughby,1317994,SU,115565543
a_DASH  3,DASH,0,Lafayette PnR Willoughby,1317994,SU,115565542
a_DASH  3,DASH,0,Lafayette PnR Willoughby,1317994,SU,115565545
a_DASH  3,DASH,0,Lafayette PnR Willoughby,1317994,SU,115565544
a_DASH  4,DASH,0,Lafayette PnR Willoughby,1317994,SU,115565547
a_DASH  3,DASH,0,Lafayette PnR Willoughby,1317994,SU,115565546
a_101 51,101H,1,H-Line Florida,1317888,FR,115561428
a_104L 62,104L,1,Wagon Road PnR via Thornton Crossroads,1317905,SA,115564149
a_204  1,204,0,Front Range/Broadway,1317916,WK,115564418
a_204  4,204,0,Front Range/Broadway,1317916,WK,115564419
a_101 51,101H,1,H-Line Florida,1317892,FR,115561422
a_101 52,101H,1,H-Line Florida,1317892,FR,115561423
a_101 51,101H,1,H-Line Florida,1317892,FR,115561420
a_101 52,101H,1,H-Line Florida,1317892,FR,115561421
a_101 51,101H,1,H-Line Florida,1317892,FR,115561426
a_101 52,101H,1,H-Line Florida,1317888,FR,115561427
a_101 51,101H,1,H-Line Florida,1317892,FR,115561424
a_101 52,101H,1,H-Line Florida,1317892,FR,115561425
a_30  1,30,0,Decatur Station,1318350,WK,115570279
a_30  5,30,0,Decatur Station,1318350,WK,115570278
a_FREE 26,FREE,0,Free MallRide Civic Center,1318331,WK,115569639
a_FREE  6,FREE,0,Free MallRide Civic Center,1318331,WK,115569638
a_30  2,30,0,Decatur Station,1318350,WK,115570275
a_30  4,30,0,Decatur Station,1318350,WK,115570274
a_30  3,30,0,Decatur Station,1318350,WK,115570277
a_30  7,30,0,Decatur Station,1318350,WK,115570276
a_30  5,30,0,Decatur Station,1318350,WK,115570271
a_225  4,225D,1,Dtwn Bldr 225D Dmd Circle,1317939,WK,115564885
a_30  6,30,0,Decatur Station,1318350,WK,115570273
a_30  1,30,0,Decatur Station,1318350,WK,115570272
a_JUMP  1,JUMP,1,Dwtn Boulder,1318084,WK,115566236
a_101  3,101S,1,Special Service I-25 & Broadway,1329603,MT,115781958
a_101  5,101S,1,Special Service I-25 & Broadway,1329603,MT,115781959
a_16  3,16,1,Oak Station,1316888,SU,115547511
a_JUMP  4,JUMP,1,Dwtn Boulder,1318080,WK,115566237
a_101  3,101S,1,Special Service I-25 & Broadway,1329603,MT,115781952
a_101  5,101S,1,Special Service I-25 & Broadway,1329603,MT,115781953
a_101  5,101S,1,Special Service I-25 & Broadway,1329603,MT,115781950
a_101  6,101S,1,Special Service I-25 & Broadway,1329603,MT,115781951
a_101  5,101S,1,Special Service I-25 & Broadway,1329603,MT,115781956
a_101  6,101S,1,Special Service I-25 & Broadway,1329603,MT,115781957
a_101  6,101S,1,Special Service I-25 & Broadway,1329603,MT,115781954
a_101  3,101S,1,Special Service I-25 & Broadway,1329603,MT,115781955
a_15 12,15,0,Billings via E Colfax Ave,1316842,WK,115546438
a_117  2,117N,0,124th - Eastlake,1316766,SA,115544187
a_15  1,15,1,Union Station Downtown,1316869,SU,115546348
a_15  5,15,1,Union Station Downtown,1316868,SU,115546349
a_20  1,20,1,Union Station,1316913,SU,115548343
a_15  2,15,1,Union Station Downtown,1316864,SU,115546344
a_15  7,15,1,Union Station Downtown,1316868,SU,115546345
a_15  1,15,1,Union Station Downtown,1316866,SU,115546346
a_15  4,15,1,Union Station Downtown,1316864,SU,115546347
a_15 11,15,1,Union Station Downtown,1316866,SU,115546340
a_15  8,15,1,Union Station Downtown,1316868,SU,115546341
a_15  2,15,1,Union Station Downtown,1316861,SU,115546342
a_15  2,15,1,Union Station Downtown,1316861,SU,115546343
a_30  2,30,1,Littleton Stn,1318353,WK,115570298
a_JUMP  4,JUMP,1,Dwtn Boulder,1318080,WK,115566230
a_JUMP  7,JUMP,1,Dwtn Boulder,1318084,WK,115566231
a_101 52,101H,1,H-Line Florida,1317892,MT,115561890
a_15  8,15,0,Billings via E Colfax Ave,1316842,SU,115546243
a_107 23,107R,0,R Line Peoria Station,1316699,FR,115563526
a_92  2,92,1,Wadsworth/88th,1317198,WK,115555508
a_43  4,43,1,Auraria Downtown,1317066,SA,115551954
a_43  7,43,0,Central Park via MLK Blvd,1317065,SA,115551908
a_43  3,43,0,Central Park via MLK Blvd,1317065,SA,115551909
a_43  3,43,0,Central Park via MLK Blvd,1317065,SA,115551906
a_43  4,43,0,Central Park via MLK Blvd,1317065,SA,115551907
a_43  1,43,0,Central Park via MLK Blvd,1317065,SA,115551904
a_43  4,43,0,Central Park via MLK Blvd,1317065,SA,115551905
a_43  3,43,0,Central Park via MLK Blvd,1317065,SA,115551902
a_43  6,43,0,Central Park via MLK Blvd,1317065,SA,115551903
a_43  1,43,0,Central Park via MLK Blvd,1317065,SA,115551900
a_43  5,43,0,Central Park via MLK Blvd,1317065,SA,115551901
a_107 23,101E,1,E-Line Lincoln,1317869,SA,115562290
a_30  2,30,1,Littleton Stn,1318353,SA,115570060
a_101 11,101D,1,D-Line to Mineral,1317867,SU,115562835
a_15L 10,15L,0,Aurora Metro Center Station,1316884,SA,115546904
a_107 21,101E,1,E-Line Lincoln,1317869,SA,115562292
a_16  1,16,0,Broadway,1316887,WK,115547573
a_104L 62,104L,1,Wagon Road PnR via Thornton Crossroads,1317905,SA,115564151
a_101 14,101D,1,D-Line to Mineral,1317867,SU,115562837
a_104L 62,104L,1,Wagon Road PnR via Thornton Crossroads,1317905,SA,115564150
a_104L 73,104L,1,Wagon Road PnR via Thornton Crossroads,1317904,SA,115564153
a_153  9,153,0,Peoria Stn via Chambers,1316870,WK,115546781
a_204  1,204,1,Downtown Boulder Station,1317921,SU,115564400
a_104L 71,104L,1,Wagon Road PnR via Thornton Crossroads,1317905,SA,115564155
a_104L 61,104L,1,Wagon Road PnR via Thornton Crossroads,1317905,SA,115564154
a_103 75,103W,1,W-Line Federal Ctr,1316678,SA,115563341
a_101 11,101D,1,D-Line to Mineral,1317867,FR,115561475
a_104L 61,104L,1,Wagon Road PnR via Thornton Crossroads,1317905,SA,115564157
a_76  2,76,0,US36 & Bfld,1317153,SU,115567149
a_76  4,76,0,US36 & Bfld,1317153,SU,115567148
a_76  6,76,0,US36 & Bfld,1317153,SU,115567147
a_76  5,76,0,US36 & Bfld,1317153,SU,115567146
a_76  1,76,0,US36 & Bfld,1317153,SU,115567145
a_104L 71,104L,1,Wagon Road PnR via Thornton Crossroads,1317905,SA,115564156
a_76  6,76,0,US36 & Bfld,1317153,SU,115567142
a_76  5,76,0,US36 & Bfld,1317154,SU,115567140
a_52  6,52,1,Ward & 64th via W 50th Ave,1318301,SA,115568735
a_3  3,3,0,Alameda Stn,1316984,WK,115549707
a_LX  2,FF2,1,Downtown Boulder Express,1318060,WK,115565931
a_52  7,52,1,Ward & 64th via W 50th Ave,1318301,SA,115568737
a_NB 10,NB1,0,Downtown Boulder,1318116,SU,115566364
a_SKIP  3,SKIP,1,Fairview HS via Broadway,1318149,WK,115566813
a_NB 10,NB2,0,Dtwn Boulder,1318113,SU,115566366
a_FF 46,FF4,1,Boulder Junction,1318070,WK,115565933
a_NB 20,NB1,1,Eldora Mtn Ski Resort,1318127,SA,115566360
a_NB 20,NB2,1,Nederland High School,1318124,SA,115566361
a_NB 20,NB1,1,Eldora Mtn Ski Resort,1318127,SA,115566362
a_A  3,A,0,Denver Airport,1317213,MT,115555882
a_52  7,52,1,Ward & 64th via W 50th Ave,1318301,SA,115568731
a_SKIP  4,SKIP,1,Fairview HS via Broadway,1318149,WK,115566818
a_SKIP  7,SKIP,1,Fairview HS via Broadway,1318149,WK,115566819
a_NB 10,NB1,0,Downtown Boulder,1318116,SU,115566368
a_NB 20,NB1,0,Downtown Boulder,1318116,SU,115566369
a_52  6,52,1,Ward & 64th via W 50th Ave,1318301,SA,115568730
a_FREE  8,FREE,0,Free MallRide Civic Center,1318331,SU,115569251
a_76  2,76,0,US36 & Bfld,1317154,WK,115554688
a_76  5,76,0,US36 & Bfld,1317154,WK,115554689
a_FF 45,FF4,1,Boulder Junction,1318070,WK,115565936
a_FREE  9,FREE,0,Free MallRide Civic Center,1318331,SU,115569250
a_76  7,76,0,US36 & Bfld,1317154,WK,115554682
a_76  1,76,0,US36 & Bfld,1317154,WK,115554683
a_76  3,76,0,US36 & Bfld,1317154,WK,115554680
a_52  8,52,1,Ward & 64th via W 50th Ave,1318301,SA,115568732
a_76  9,76,0,US36 & Bfld,1317154,WK,115554686
a_76  6,76,0,US36 & Bfld,1317154,WK,115554687
a_76  4,76,0,US36 & Bfld,1317154,WK,115554684
a_76  1,76,0,US36 & Bfld,1317154,WK,115554685
a_30  7,30,1,Littleton Stn,1318353,SU,115570200
a_FREE 81,FREE,0,Free MallRide Civic Center,1318333,SU,115569252
a_169  1,169,1,Arapahoe Station,1316892,WK,115547851
a_36  2,36,0,Evans,1318283,SU,115568428
a_30  5,30,1,Littleton Stn,1318353,SU,115570201
a_FREE  3,FREE,0,Free MallRide Civic Center,1318331,SU,115569255
a_A  1,A,0,Denver Airport,1317213,MT,115555884
a_30  3,30,1,Littleton Stn,1318353,SU,115570202
a_FREE 80,FREE,0,Free MallRide Civic Center,1318333,SU,115569254
a_17  3,17,0,Federal Cntr Station,1316897,SA,115547905
a_17  2,17,0,Federal Cntr Station,1316897,SA,115547904
a_17  2,17,0,Federal Cntr Station,1316897,SA,115547907
a_17  1,17,0,Federal Cntr Station,1316897,SA,115547906
a_17  2,17,0,Federal Cntr Station,1316897,SA,115547901
a_17  1,17,0,Federal Cntr Station,1316897,SA,115547900
a_17  1,17,0,Federal Cntr Station,1316897,SA,115547903
a_17  3,17,0,Federal Cntr Station,1316897,SA,115547902
a_52  5,52,1,Ward & 64th via W 50th Ave,1318301,SA,115568739
a_48  1,48,1,Civic Center via  E 48th,1317081,WK,115552909
a_48  1,48,1,Civic Center via  E 48th,1317081,WK,115552908
a_17  1,17,0,Federal Cntr Station,1316897,SA,115547909
a_17  3,17,0,Federal Cntr Station,1316897,SA,115547908
a_52  8,52,1,Ward & 64th via W 50th Ave,1318301,SA,115568738
a_51  5,51,0,US36 & Sheridan,1317091,SU,115553203
a_169  2,169,1,Arapahoe Station,1316892,WK,115547838
a_40  3,40,1,Colorado Stn,1317042,SA,115551237
a_101 51,101H,1,H-Line Florida,1317892,SU,115562773
a_35  6,35,0,Nine Mile,1318264,SA,115568229
a_51  5,51,0,US36 & Sheridan,1317091,SU,115553202
a_43  7,43,0,Central Park via MLK Blvd,1317065,SA,115551894
a_35  1,35,0,Nine Mile,1318264,SA,115568228
a_51  1,51,0,US36 & Sheridan,1317091,SU,115553201
a_88 51,88,1,Central Park 88 via Comm City,1317189,WK,115555232
a_43  1,43,0,Central Park via MLK Blvd,1317065,SA,115551895
a_76  8,76,0,US36 & Bfld,1317154,SA,115554530
a_101  4,101S,1,Special Service I-25 & Broadway,1329603,FR,115781768
a_76  2,76,0,US36 & Bfld,1317154,SA,115554532
a_76  3,76,0,US36 & Bfld,1317154,SA,115554533
a_76  1,76,0,US36 & Bfld,1317154,SA,115554534
a_76  4,76,0,US36 & Bfld,1317154,SA,115554535
a_76  9,76,0,US36 & Bfld,1317154,SA,115554536
a_76  1,76,0,US36 & Bfld,1317154,SA,115554537
a_101  3,101S,0,Special Service 30th & Downing,1329602,FR,115781761
a_101  6,101S,0,Special Service 30th & Downing,1329602,FR,115781760
a_135  2,139,0,Smoky Hill  Picadilly PnR,1316829,WK,115545853
a_135  4,139,0,Smoky Hill  Picadilly PnR,1316829,WK,115545852
a_135  4,139,0,Smoky Hill  Picadilly PnR,1316829,WK,115545855
a_135 13,139,0,Smoky Hill  Picadilly PnR,1316829,WK,115545854
a_101  2,101S,1,Special Service I-25 & Broadway,1329603,FR,115781767
a_135 13,139,0,Smoky Hill  Picadilly PnR,1316829,WK,115545856
a_FMR 14,FMR,0,Free MetroRide Union Stn,1318323,WK,115568883
a_43  4,43,0,Central Park via MLK Blvd,1317065,SA,115551898
a_FMR 16,FMR,0,Free MetroRide Union Stn,1318324,WK,115568881
a_FMR 12,FMR,0,Free MetroRide Union Stn,1318323,WK,115568880
a_FMR  1,FMR,0,Free MetroRide Union Stn,1318323,WK,115568887
a_51  3,51,0,US36 & Sheridan,1317091,SU,115553205
a_FMR  6,FMR,0,Free MetroRide Union Stn,1318323,WK,115568885
a_43  6,43,0,Central Park via MLK Blvd,1317065,SA,115551899
a_FMR  4,FMR,0,Free MetroRide Union Stn,1318323,WK,115568889
a_6  2,6,1,Auraria via 6th,1318154,WK,115553756
a_101 51,101H,0,H-Line to Southmoor,1317863,MT,115561739
a_92  5,92,0,Original Thornton & 88th Ave Stn via Thornton PnR,1317195,WK,115555487
a_92  4,92,0,Original Thornton & 88th Ave Stn via Thornton PnR,1317195,WK,115555486
a_92  5,92,0,Original Thornton & 88th Ave Stn via Thornton PnR,1317195,WK,115555485
a_92  1,92,0,Original Thornton & 88th Ave Stn via Thornton PnR,1317195,WK,115555484
a_117  2,117N,0,124th - Eastlake,1316766,MT,115544108
a_117  3,117N,0,124th - Eastlake,1316766,MT,115544109
a_12  2,12,1,Englewood Stn via Corona & Colfax,1316779,SU,115544458
a_12  4,12,1,Englewood Stn via Corona & Colfax,1316779,SU,115544459
a_117  1,117N,0,124th - Eastlake,1316766,MT,115544104
a_117  2,117N,0,124th - Eastlake,1316766,MT,115544105
a_117  3,117N,0,124th - Eastlake,1316766,MT,115544106
a_117  1,117N,0,124th - Eastlake,1316766,MT,115544107
a_117  3,117N,0,124th - Eastlake,1316766,MT,115544100
a_117  1,117N,0,124th - Eastlake,1316766,MT,115544101
a_117  2,117N,0,124th - Eastlake,1316766,MT,115544102
a_117  3,117N,0,124th - Eastlake,1316766,MT,115544103
a_117  1,117N,1,Union Station,1316772,SU,115544312
a_327  2,326,1,Bross/8th,1317947,SA,115565094
a_103 78,103W,1,W-Line Jeffco,1316679,MT,115563212
a_205  3,205,1,Dtwn Boulder,1317925,WK,115564632
a_15L  7,15L,1,Decatur Station via E Colfax,1316885,SU,115547073
a_73  4,73,0,Central Park 73 via Quebec,1317150,WK,115554428
a_38  6,38,1,Clear Creek Xing,1318358,SU,115570477
a_38  4,38,1,Clear Creek Xing,1318358,SU,115570476
a_38  7,38,1,Clear Creek Xing,1318358,SU,115570475
a_38  5,38,1,Clear Creek Xing,1318358,SU,115570474
a_38  7,38,1,Clear Creek Xing,1318358,SU,115570473
a_38  3,38,1,Clear Creek Xing,1318358,SU,115570472
a_38  3,38,1,Clear Creek Xing,1318358,SU,115570471
a_38  6,38,1,Clear Creek Xing,1318358,SU,115570470
a_48  3,48,1,Civic Center via  E 48th,1317080,SA,115552763
a_38  2,38,1,Clear Creek Xing,1318358,SU,115570479
a_38  7,38,1,Clear Creek Xing,1318358,SU,115570478
a_101 92,101E,0,E-Line Union Station,1329651,SA_3787,115783881
a_15L  1,15L,1,Decatur Station via E Colfax,1316885,SU,115547072
a_520 13,520,1,US 85 & Bridge St PnR via Bridge St,1317106,SA,115553504
a_73  5,73,0,Central Park 73 via Quebec,1317150,WK,115554422
a_103 72,103W,0,W-Line Union Station,1316670,SA,115563268
a_103 78,103W,0,W-Line Union Station,1316669,SA,115563269
a_520 11,520,1,US 85 & Bridge St PnR via Bridge St,1317106,SA,115553500
a_520 13,520,1,US 85 & Bridge St PnR via Bridge St,1317106,SA,115553501
a_520 12,520,1,US 85 & Bridge St PnR via Bridge St,1317106,SA,115553502
a_520 11,520,1,US 85 & Bridge St PnR via Bridge St,1317106,SA,115553503
a_103 71,103W,0,W-Line Union Station,1316670,SA,115563262
a_103 76,103W,0,W-Line Union Station,1316670,SA,115563263
a_103 72,103W,0,W-Line Union Station,1316670,SA,115563260
a_103 72,103W,0,W-Line Union Station,1316670,SA,115563261
a_103 74,103W,0,W-Line Union Station,1316670,SA,115563266
a_103 77,103W,0,W-Line Union Station,1316669,SA,115563267
a_103 71,103W,0,W-Line Union Station,1316670,SA,115563264
a_103 71,103W,0,W-Line Union Station,1316670,SA,115563265
a_73  7,73,0,Central Park 73 via Quebec,1317150,WK,115554421
a_101 52,101H,0,H-Line to Southmoor,1317863,SA,115562103
a_40  7,40,0,40th & Colorado Stn via Colorado Blvd,1317039,WK,115551410
a_121  5,121,1,Nine Mile via Peoria,1316808,WK,115545211
a_153  2,153,0,Peoria Stn via Chambers,1316870,SU,115546659
a_73  1,73,0,Central Park 73 via Quebec,1317150,WK,115554427
a_15 10,15,1,Union Station Downtown,1316868,SU,115546353
a_A  6,A,1,Union Station,1317216,SA,115556120
a_73  4,73,0,Central Park 73 via Quebec,1317150,WK,115554424
a_15  2,15,1,Union Station Downtown,1316867,SU,115546352
a_15L 32,15L,0,Aurora Metro Center Station,1316884,SA,115546898
a_73  7,73,0,Central Park 73 via Quebec,1317150,WK,115554425
a_15  7,15,1,Union Station Downtown,1316868,SU,115546351
a_15L  3,15L,0,Aurora Metro Center Station,1316884,SA,115546899
a_324  4,324,0,Park Ridge/Main 324 FREE,1317944,WK,115565044
a_324  2,324,0,Park Ridge/Main 324 FREE,1317944,WK,115565045
a_324  4,324,1,Grandview Meadows 324 Nelson 324 FREE,1317945,WK,115565046
a_324  2,324,1,Grandview Meadows 324 Nelson 324 FREE,1317945,WK,115565047
a_324  4,324,0,Park Ridge/Main 324 FREE,1317944,WK,115565040
a_324  2,324,0,Park Ridge/Main 324 FREE,1317944,WK,115565041
a_324  1,324,0,Park Ridge/Main 324 FREE,1317944,WK,115565042
a_FF  5,FF1,1,Downtown Boulder All-Station,1318063,SA,115565735
a_15  2,15,0,Billings via E Colfax Ave,1316840,WK,115546357
a_FF  2,FF1,1,Downtown Boulder All-Station,1318063,SA,115565738
a_FF  9,FF1,1,Downtown Boulder All-Station,1318063,SA,115565739
a_324  1,324,1,Grandview Meadows 324 Nelson 324 FREE,1317945,WK,115565048
a_324  3,324,1,Grandview Meadows 324 Nelson 324 FREE,1317945,WK,115565049
a_15  1,15,0,Billings via E Colfax Ave,1316840,WK,115546356
a_103 72,103W,0,W-Line Union Station,1316670,SU,115563404
a_324  3,324,0,Park Ridge/Main 324 FREE,1317944,SA,115564978
a_15  2,15,1,Union Station Downtown,1316866,SU,115546355
a_120  1,112,1,US36 & Broomfield,1316729,SU,115543459
a_120  2,112,1,US36 & Broomfield,1316729,SU,115543458
a_120  3,112,1,US36 & Broomfield,1316729,SU,115543457
a_120  2,112,1,US36 & Broomfield,1316729,SU,115543456
a_120  3,112,1,US36 & Broomfield,1316729,SU,115543455
a_120  1,112,1,US36 & Broomfield,1316729,SU,115543454
a_120  2,112,1,US36 & Broomfield,1316729,SU,115543453
a_120  3,112,1,US36 & Broomfield,1316729,SU,115543452
a_120  1,112,1,US36 & Broomfield,1316729,SU,115543451
a_120  2,112,1,US36 & Broomfield,1316729,SU,115543450
a_105  8,105,1,Southmoor Via Havana,1316697,WK,115542502
a_65 82,65,0,Central Park via Monaco,1317124,WK,115560256
a_105  9,105,1,Southmoor Via Havana,1316697,WK,115542500
a_105  7,105,1,Southmoor Via Havana,1316697,WK,115542501
a_105 11,105,1,Southmoor Via Havana,1316697,WK,115542506
a_169  2,169,1,Arapahoe Crossing via Buckley Rd,1316891,SA,115547755
a_105  9,105,1,Southmoor Via Havana,1316697,WK,115542504
a_65 83,65,1,Holly/Mansfield via Monaco,1317131,WK,115560257
a_169  2,169,1,Arapahoe Crossing via Buckley Rd,1316891,SA,115547758
a_169  1,169,1,Arapahoe Crossing via Buckley Rd,1316891,SA,115547759
a_83  6,83D,0,Nine Mile 83D S Quebec Way,1317177,WK,115554994
a_83  9,83D,0,Nine Mile 83D S Quebec Way,1317177,WK,115554995
a_83 10,83D,0,Nine Mile 83D S Quebec Way,1317177,WK,115554992
a_15L 35,65,0,Central Park via Monaco,1317125,WK,115560254
a_83  5,83D,0,Nine Mile 83D S Quebec Way,1317177,WK,115554990
a_83  3,83D,0,Nine Mile 83D S Quebec Way,1317177,WK,115554991
a_38  5,38,0,Central Park Station,1318355,SU,115570443
a_65 85,65,0,Central Park via Monaco,1317125,WK,115560255
a_66 11,66,1,Arapahoe Community College,1317142,WK,115554058
a_42 81,45,1,Peoria Stn via Montbello,1317074,WK,115560252
a_153  6,153,1,Arapahoe Station,1316874,SU,115546721
a_36  1,36,1,Littleton,1318285,SU,115568439
a_65  1,65,0,56th Ave,1317127,WK,115560253
a_42 81,42,0,Green Valley Ranch,1317058,WK,115560250
a_42 80,45,1,Peoria Stn via Montbello,1317074,WK,115560251
a_113 30,113G,1,Wheat Ridge Ward Station,1316747,FR,115543558
a_153  1,153,1,Arapahoe Station,1316874,WK,115546830
a_113 32,113G,1,Wheat Ridge Ward Station,1316747,FR,115543559
a_19  4,19,1,Civic Center Station,1316907,WK,115548261
a_12  4,12,1,Englewood Stn via Corona & Colfax,1316779,SA,115544374
a_107 21,101E,1,E-Line Lincoln,1317869,SU,115562740
a_10  2,10,1,Union Station,1316588,SU,115539128
a_10  4,10,1,Union Station,1316588,SU,115539129
a_10  4,10,1,Union Station,1316588,SU,115539126
a_10 13,10,1,Union Station,1316584,SU,115539127
a_10  2,10,1,Union Station,1316588,SU,115539124
a_10  2,10,1,Union Station,1316588,SU,115539125
a_10  4,10,1,Union Station,1316588,SU,115539122
a_10 13,10,1,Union Station,1316584,SU,115539123
a_10  4,10,1,Union Station,1316588,SU,115539120
a_10 14,10,1,Union Station,1316584,SU,115539121
a_15  2,15,1,Union Station Downtown,1316866,SA,115546114
a_19  8,19,1,Civic Center Station,1316907,WK,115548262
a_65 80,65,1,Holly/Mansfield via Monaco,1317131,WK,115560258
a_19  3,19,1,Civic Center Station,1316907,WK,115548265
a_65 81,65,1,Exposition,1317130,WK,115560259
a_520  2,520,0,Prarie Center Mall via Bridge St,1317104,WK,115553510
a_19  2,19,1,Civic Center Station,1316907,WK,115548264
a_40  2,40,0,40th & Colorado Stn via Colorado Blvd,1317039,SU,115551297
